"","OOB","chicago-house","dancehall","detroit-techno","hip-hop","kids","latin","latino","minimal-techno","reggae","reggaeton"
"1",0.681708577333793,0.597122302158273,0.625454545454545,0.553333333333333,0.658783783783784,0.588850174216028,0.71,0.846938775510204,0.402930402930403,0.855172413793103,0.938709677419355
"2",0.68498322147651,0.596330275229358,0.594420600858369,0.575569358178054,0.687370600414079,0.593047034764826,0.740816326530612,0.847599164926931,0.417910447761194,0.865145228215768,0.910386965376782
"3",0.685417713042022,0.581850533807829,0.581395348837209,0.570219966159052,0.685855263157895,0.604304635761589,0.740131578947368,0.86241610738255,0.443886097152429,0.866115702479339,0.908333333333333
"4",0.679732739420935,0.572769953051643,0.540178571428571,0.56671664167916,0.683748169838946,0.591988130563798,0.748930099857347,0.861194029850746,0.451274362818591,0.84971098265896,0.916417910447761
"5",0.678188153310105,0.549927641099855,0.554621848739496,0.58392101551481,0.656121045392022,0.594670406732118,0.746971736204576,0.860724233983287,0.448179271708683,0.85499316005472,0.918881118881119
"6",0.677207557282594,0.555710306406685,0.547297297297297,0.574123989218329,0.671052631578947,0.588633288227334,0.729274611398964,0.866666666666667,0.439946018893387,0.865612648221344,0.920485175202156
"7",0.673748696558916,0.536388140161725,0.562913907284768,0.5625,0.662820512820513,0.589473684210526,0.738364779874214,0.849154746423927,0.44137022397892,0.873563218390805,0.906701708278581
"8",0.672440338722094,0.531662269129288,0.530559167750325,0.57088122605364,0.66624203821656,0.592496765847348,0.738537794299876,0.862467866323907,0.422827496757458,0.869346733668342,0.926356589147287
"9",0.668866607437492,0.507832898172324,0.521963824289406,0.582597730138714,0.649561952440551,0.576379974326059,0.731196054254007,0.868090452261307,0.423423423423423,0.877652933832709,0.933588761174968
"10",0.666245897500631,0.505194805194805,0.502551020408163,0.573584905660377,0.649752475247525,0.558974358974359,0.733742331288344,0.864661654135338,0.433333333333333,0.888613861386139,0.936224489795918
"11",0.662432398440448,0.493556701030928,0.511421319796954,0.548185231539424,0.641532756489493,0.563938618925831,0.729166666666667,0.861423220973783,0.417091836734694,0.895191122071517,0.949044585987261
"12",0.659977423805343,0.492921492921493,0.510152284263959,0.562344139650873,0.636251541307028,0.57088122605364,0.728937728937729,0.861768368617684,0.39746835443038,0.888206388206388,0.93765903307888
"13",0.652010522360015,0.482625482625483,0.483544303797468,0.537406483790524,0.626847290640394,0.571428571428571,0.731707317073171,0.863354037267081,0.373737373737374,0.896805896805897,0.939008894536214
"14",0.649142571035173,0.493573264781491,0.487341772151899,0.531755915317559,0.613776137761378,0.55484693877551,0.727161997563946,0.864596273291925,0.384615384615385,0.887116564417178,0.933926302414231
"15",0.650912728182045,0.505128205128205,0.486759142496847,0.535403726708075,0.629766297662977,0.543367346938776,0.722289890377588,0.873291925465839,0.37578814627995,0.884662576687117,0.9404309252218
"16",0.647286821705426,0.497435897435897,0.475409836065574,0.519254658385093,0.621156211562116,0.540816326530612,0.725943970767357,0.880745341614907,0.370744010088272,0.887116564417178,0.94169835234474
"17",0.644911227806952,0.488461538461538,0.469104665825977,0.525465838509317,0.617466174661747,0.526785714285714,0.732034104750305,0.884472049689441,0.364438839848676,0.89079754601227,0.936628643852979
"18",0.6445,0.495518565941101,0.453972257250946,0.532919254658385,0.622386223862239,0.519132653061224,0.747868453105968,0.879503105590062,0.354350567465322,0.882208588957055,0.943037974683544
"19",0.641625,0.494238156209987,0.44640605296343,0.530434782608696,0.617466174661747,0.516581632653061,0.736906211936663,0.885714285714286,0.349306431273644,0.879754601226994,0.945569620253165
"20",0.642375,0.480153649167734,0.452711223203026,0.532919254658385,0.629766297662977,0.510204081632653,0.732034104750305,0.890683229813665,0.345523329129886,0.882208588957055,0.953164556962025
"21",0.639,0.473751600512164,0.448928121059269,0.527950310559006,0.607626076260763,0.5,0.736906211936663,0.88944099378882,0.354350567465322,0.884662576687117,0.951898734177215
"22",0.640375,0.481434058898848,0.452711223203026,0.53167701863354,0.615006150061501,0.506377551020408,0.733252131546894,0.88944099378882,0.349306431273644,0.879754601226994,0.950632911392405
"23",0.640875,0.48527528809219,0.441361916771753,0.53167701863354,0.613776137761378,0.496173469387755,0.735688185140073,0.893167701863354,0.359394703656999,0.885889570552147,0.951898734177215
