"","OOB","chicago-house","dancehall","detroit-techno","hip-hop","kids","latin","latino","minimal-techno","reggae","reggaeton"
"58",0.620125,0.421254801536492,0.41109709962169,0.494409937888199,0.583025830258303,0.428571428571429,0.729598051157126,0.911801242236025,0.350567465321564,0.888343558282209,0.965822784810127
"59",0.622125,0.42381562099872,0.412358133669609,0.503105590062112,0.585485854858549,0.42219387755102,0.736906211936663,0.915527950310559,0.349306431273644,0.884662576687117,0.970886075949367
"60",0.619,0.430217669654289,0.401008827238335,0.499378881987578,0.583025830258303,0.420918367346939,0.735688185140073,0.905590062111801,0.344262295081967,0.888343558282209,0.964556962025316
"61",0.61975,0.432778489116517,0.406052963430013,0.491925465838509,0.58179581795818,0.426020408163265,0.736906211936663,0.905590062111801,0.346784363177806,0.887116564417178,0.965822784810127
"62",0.618375,0.42381562099872,0.399747793190416,0.494409937888199,0.583025830258303,0.420918367346939,0.739342265529842,0.908074534161491,0.345523329129886,0.887116564417178,0.964556962025316
"63",0.618625,0.42381562099872,0.394703656998739,0.494409937888199,0.584255842558426,0.427295918367347,0.735688185140073,0.905590062111801,0.346784363177806,0.89079754601227,0.965822784810127
"64",0.62125,0.435339308578745,0.404791929382093,0.493167701863354,0.589175891758918,0.428571428571429,0.739342265529842,0.905590062111801,0.348045397225725,0.892024539877301,0.959493670886076
"65",0.619125,0.42381562099872,0.398486759142497,0.48944099378882,0.590405904059041,0.420918367346939,0.74299634591961,0.905590062111801,0.350567465321564,0.888343558282209,0.963291139240506
"66",0.62175,0.42381562099872,0.408575031525851,0.496894409937888,0.595325953259533,0.417091836734694,0.740560292326431,0.91055900621118,0.351828499369483,0.889570552147239,0.965822784810127
"67",0.623375,0.427656850192061,0.418663303909206,0.499378881987578,0.586715867158672,0.42219387755102,0.74299634591961,0.911801242236025,0.354350567465322,0.89079754601227,0.962025316455696
"68",0.6235,0.425096030729834,0.419924337957125,0.495652173913044,0.59409594095941,0.417091836734694,0.736906211936663,0.911801242236025,0.353089533417402,0.895705521472393,0.968354430379747
"69",0.621125,0.422535211267606,0.414880201765448,0.496894409937888,0.587945879458795,0.419642857142857,0.733252131546894,0.911801242236025,0.349306431273644,0.89079754601227,0.967088607594937
"70",0.621875,0.422535211267606,0.408575031525851,0.495652173913044,0.587945879458795,0.428571428571429,0.734470158343484,0.914285714285714,0.346784363177806,0.895705521472393,0.967088607594937
"71",0.62175,0.427656850192061,0.407313997477932,0.495652173913044,0.59409594095941,0.417091836734694,0.735688185140073,0.918012422360248,0.344262295081967,0.892024539877301,0.968354430379747
"72",0.621,0.42381562099872,0.403530895334174,0.493167701863354,0.589175891758918,0.419642857142857,0.740560292326431,0.916770186335404,0.349306431273644,0.889570552147239,0.967088607594937
"73",0.619875,0.432778489116517,0.403530895334174,0.490683229813665,0.583025830258303,0.420918367346939,0.739342265529842,0.914285714285714,0.344262295081967,0.885889570552147,0.967088607594937
"74",0.6195,0.430217669654289,0.403530895334174,0.48944099378882,0.589175891758918,0.415816326530612,0.739342265529842,0.915527950310559,0.348045397225725,0.884662576687117,0.962025316455696
"75",0.623,0.436619718309859,0.409836065573771,0.499378881987578,0.590405904059041,0.414540816326531,0.741778319123021,0.920496894409938,0.345523329129886,0.888343558282209,0.965822784810127
"76",0.620125,0.430217669654289,0.406052963430013,0.494409937888199,0.580565805658057,0.409438775510204,0.736906211936663,0.921739130434783,0.349306431273644,0.889570552147239,0.965822784810127
"77",0.621125,0.430217669654289,0.407313997477932,0.491925465838509,0.592865928659287,0.411989795918367,0.733252131546894,0.926708074534161,0.344262295081967,0.889570552147239,0.965822784810127
"78",0.620625,0.435339308578745,0.398486759142497,0.491925465838509,0.59409594095941,0.408163265306122,0.739342265529842,0.921739130434783,0.350567465321564,0.885889570552147,0.963291139240506
"79",0.61925,0.432778489116517,0.399747793190416,0.491925465838509,0.584255842558426,0.409438775510204,0.733252131546894,0.927950310559006,0.344262295081967,0.892024539877301,0.959493670886076
"80",0.621875,0.435339308578745,0.403530895334174,0.495652173913044,0.592865928659287,0.418367346938776,0.730816077953715,0.925465838509317,0.348045397225725,0.89079754601227,0.960759493670886
"81",0.62025,0.434058898847631,0.401008827238335,0.48695652173913,0.583025830258303,0.420918367346939,0.732034104750305,0.922981366459627,0.348045397225725,0.893251533742331,0.963291139240506
"82",0.62175,0.435339308578745,0.407313997477932,0.48695652173913,0.586715867158672,0.419642857142857,0.736906211936663,0.927950310559006,0.346784363177806,0.89079754601227,0.962025316455696
"83",0.619125,0.430217669654289,0.403530895334174,0.477018633540373,0.591635916359164,0.415816326530612,0.736906211936663,0.918012422360248,0.345523329129886,0.892024539877301,0.963291139240506
"84",0.621875,0.431498079385403,0.398486759142497,0.488198757763975,0.590405904059041,0.415816326530612,0.738124238733252,0.930434782608696,0.350567465321564,0.892024539877301,0.965822784810127
"85",0.62025,0.422535211267606,0.399747793190416,0.491925465838509,0.589175891758918,0.419642857142857,0.736906211936663,0.927950310559006,0.341740226986129,0.89079754601227,0.964556962025316
"86",0.621375,0.425096030729834,0.402269861286255,0.488198757763975,0.592865928659287,0.418367346938776,0.739342265529842,0.930434782608696,0.346784363177806,0.89079754601227,0.962025316455696
"87",0.6195,0.422535211267606,0.398486759142497,0.491925465838509,0.587945879458795,0.419642857142857,0.736906211936663,0.921739130434783,0.346784363177806,0.887116564417178,0.964556962025316
"88",0.619125,0.421254801536492,0.401008827238335,0.485714285714286,0.587945879458795,0.414540816326531,0.736906211936663,0.922981366459627,0.349306431273644,0.888343558282209,0.965822784810127
"89",0.62075,0.42381562099872,0.41109709962169,0.491925465838509,0.592865928659287,0.406887755102041,0.734470158343484,0.924223602484472,0.345523329129886,0.89079754601227,0.968354430379747
"90",0.621125,0.421254801536492,0.412358133669609,0.495652173913044,0.590405904059041,0.410714285714286,0.734470158343484,0.927950310559006,0.345523329129886,0.888343558282209,0.967088607594937
"91",0.621625,0.430217669654289,0.399747793190416,0.494409937888199,0.584255842558426,0.414540816326531,0.736906211936663,0.929192546583851,0.348045397225725,0.89079754601227,0.970886075949367
"92",0.62025,0.422535211267606,0.395964691046658,0.499378881987578,0.584255842558426,0.415816326530612,0.736906211936663,0.919254658385093,0.344262295081967,0.893251533742331,0.973417721518987
"93",0.61925,0.421254801536492,0.389659520807062,0.495652173913044,0.592865928659287,0.413265306122449,0.734470158343484,0.920496894409938,0.344262295081967,0.894478527607362,0.968354430379747
"94",0.619875,0.42381562099872,0.388398486759143,0.51055900621118,0.583025830258303,0.406887755102041,0.735688185140073,0.919254658385093,0.350567465321564,0.893251533742331,0.969620253164557
"95",0.618125,0.427656850192061,0.382093316519546,0.503105590062112,0.583025830258303,0.406887755102041,0.732034104750305,0.919254658385093,0.345523329129886,0.895705521472393,0.968354430379747
"96",0.617125,0.419974391805378,0.377049180327869,0.506832298136646,0.580565805658057,0.413265306122449,0.728380024360536,0.922981366459627,0.340479192938209,0.895705521472393,0.968354430379747
"97",0.618,0.418693982074264,0.382093316519546,0.500621118012422,0.58179581795818,0.413265306122449,0.733252131546894,0.922981366459627,0.345523329129886,0.893251533742331,0.970886075949367
"98",0.6185,0.42381562099872,0.384615384615385,0.499378881987578,0.579335793357934,0.409438775510204,0.727161997563946,0.926708074534161,0.351828499369483,0.896932515337423,0.968354430379747
"99",0.6165,0.414852752880922,0.379571248423707,0.496894409937888,0.575645756457565,0.409438775510204,0.730816077953715,0.925465838509317,0.346784363177806,0.898159509202454,0.969620253164557
"100",0.616625,0.414852752880922,0.383354350567465,0.493167701863354,0.579335793357934,0.410714285714286,0.730816077953715,0.922981366459627,0.345523329129886,0.896932515337423,0.970886075949367
